pregnancy	O
.	O
Disseminated	SYMP
lupus	SYMP
erythematosus	SYMP
in	O
pregnancy	O
.	O
Intralesional	SYMP
therapy	SYMP
with	SYMP
betamethasone	SYMP
.	O
[	O
Strucutre	O
of	O
the	O
influenza	SYMP
virus	SYMP
]	O
2	O
students	O
at	O
Quo	O
Vadis	O
.	O
Double	O
aortic	O
arch	O
associated	O
with	O
tetralogy	O
of	O
Fallot	O
in	O
infants	O
;	O
report	O
of	O
two	O
cases	O
.	O
Tested	O
questionnaires	O
help	O
administration	O
learn	O
if	O
programs	O
are	O
a	O
success	O
,	O
and	O
why	O
.	O
Dumping	SYMP
syndrome	SYMP
following	O
pyloroplasty	SYMP
.	O
Measured	O
subtotal	O
gastrectomy	O
for	O
duodenal	O
ulcer	O
.	O
The	O
lesions	O
in	O
bovine	O
udders	O
shedding	O
nonhemolytic	O
coagulase-negative	O
staphylococci	O
.	O
Repository	O
vitamin	O
B	O
12	O
preparations	O
.	O
Mass	O
spectrometry	O
in	O
structural	O
and	O
stereochemical	O
problems	O
.	O
93	O
.	O
Further	O
observations	O
on	O
the	O
importance	O
of	O
interatomic	O
distance	O
in	O
the	O
McLafferty	O
rearrangement	O
.	O
Synthesis	O
and	O
fragmentation	O
behavior	O
of	O
deuterium-labeled	O
12-keto	O
steroids	O
.	O
Treatment	O
of	O
childhood	SYMP
schizophrenia	SYMP
.	O
A	O
three-year	O
comparison	O
of	O
day	O
and	O
residental	O
treatment	O
.	O
Polycystic	O
ovaries	O
associated	O
with	O
congenital	SYMP
adrenal	SYMP
hyperplasia	SYMP
.	O
Beta-propiolactone	SYMP
as	O
used	O
in	O
sterilization	O
of	O
homografts	O
not	O
carcinogenic	O
for	O
mice	O
.	O
New	O
operations	O
in	O
children	O
's	O
cardiac	O
disease	O
.	O
Effect	O
of	O
diabetes	SYMP
and	O
starvation	O
on	O
myocardial	O
triglyceride	O
and	O
free	O
fatty	O
acid	O
utilization	O
.	O
Effect	O
of	O
epinephrine	O
on	O
myocardial	O
triglyceride	O
and	O
free	O
fatty	O
acid	O
utilization	O
.	O
Diurnal	O
periodicity	O
in	O
the	O
metabolic	O
activity	O
of	O
bone	O
tissue	O
.	O
Fine	O
structure	O
of	O
desmosomes	O
.	O
,	O
hemidesmosomes	O
,	O
and	O
an	O
adepidermal	O
globular	O
layer	O
in	O
developing	O
newt	O
epidermis	O
.	O
Redundant	O
myelin	O
sheaths	O
and	O
other	O
ultrastructural	O
features	O
of	O
the	O
toad	O
cerebellum	O
.	O
A	O
radioautographic	O
study	O
with	O
H3-thymidine	O
on	O
adrenal	O
medulla	O
nuclei	O
of	O
rats	O
intermittently	O
exposed	O
to	O
cold	O
.	O
A	O
fine	O
structural	O
analysis	O
of	O
the	O
epidermis	O
of	O
the	O
earthworm	O
,	O
Lumbricus	O
terrestris	O
L	O
.	O
Effect	O
of	O
thoracic	O
cava	O
obstruction	O
on	O
response	O
of	O
proximal	O
tubule	O
sodium	O
reabsorption	O
to	O
saline	O
infusion	O
.	O
The	O
metabolism	O
of	O
intravenously	O
injected	O
isotopic	O
cholic	O
acid	O
in	O
Laennec	SYMP
's	SYMP
cirrhosis	SYMP
.	O
The	O
origin	O
and	O
glyceride	O
distribution	O
of	O
fatty	O
acids	O
in	O
rat	O
adipose	O
tissue	O
.	O
Absorption	O
of	O
medium	O
and	O
long	O
chain	O
triglycerides	O
:	O
factors	O
influencing	O
their	O
hydrolysis	O
and	O
transport	O
.	O
The	O
effect	O
of	O
epinephrine	O
on	O
immunoreactive	O
insulin	O
levels	O
in	O
man	O
.	O
The	O
role	O
of	O
the	O
liver	O
in	O
serum-induced	O
hypercoagulability	SYMP
.	O
Comparative	O
fates	O
of	O
intravenously	O
and	O
orally	O
administered	O
aldosterone	O
:	O
evidence	O
for	O
extrahepatic	O
formation	O
of	O
acid-hydrolyzable	O
conjugate	O
in	O
man	O
.	O
Binding	O
of	O
sulfobromophthalein	O
(	O
BSP	O
)	O
sodium	O
by	O
plasma	O
albumin	O
.	O
Its	O
role	O
in	O
hepatic	O
BSP	O
extraction	O
.	O
YES	O
Etiology	O
and	O
incidence	O
of	O
renal	SYMP
stones	SYMP
.	O
Diagnosis	O
of	O
stone	SYMP
disease	SYMP
.	O
YES	O
YES	O
Prevention	O
of	O
stone	SYMP
formation	SYMP
.	O
Urinary	O
calculi	O
.	O
Is	O
the	O
task	O
hopeless	O
?	O
The	O
family	O
medicine	O
program	O
of	O
the	O
University	O
of	O
Miami	O
.	O
Electron	O
microscopic	O
studies	O
of	O
Mycoplasma	O
(	O
PPLO	O
strain	O
880	O
)	O
in	O
artificial	O
medium	O
and	O
in	O
tissue	O
culture	O
.	O
Chemotherapeutic	O
effects	O
on	O
mammalian	SYMP
tumor	SYMP
cells	SYMP
.	O
3	O
.	O
Modification	O
of	O
leukemia	O
L1210	O
growth	O
kinetics	O
with	O
an	O
antimetabolite	O
.	O
Comparison	O
of	O
the	O
sensitivity	O
of	O
normal	O
hematopoietic	O
and	O
transplanted	O
lymphoma	O
colony-forming	O
cells	O
of	O
mice	O
to	O
vinblastine	O
administered	O
in	O
vivo	O
.	O
Evidence	O
for	O
an	O
immunological	O
reaction	O
of	O
the	O
host	O
directed	O
against	O
its	O
own	O
actively	O
growing	O
primary	SYMP
tumor	SYMP
.	O
YES	O
Clinical	O
staging	O
in	O
cancer	SYMP
of	SYMP
the	SYMP
larynx	SYMP
:	O
a	O
report	O
on	O
788	O
cases	O
using	O
the	O
American	O
Joint	O
Committee	O
's	O
method	O
of	O
stage	O
classification	O
.	O
Comparison	O
of	O
the	O
international	O
and	O
American	O
systems	O
for	O
the	O
staging	O
of	O
breast	SYMP
cancer	SYMP
.	O
Effects	O
of	O
tryptophan	O
mustard	O
on	O
incorporation	O
of	O
amino	O
acids	O
into	O
proteins	O
in	O
tumor-bearing	O
rats	O
.	O
An	O
electron	O
microscope	O
study	O
of	O
plant	SYMP
neoplasia	SYMP
induced	O
by	O
wound	SYMP
tumor	SYMP
virus	SYMP
.	O
YES	O
[	O
The	O
postprandial	O
period	O
of	O
the	O
gastrectomized	O
patient	O
.	O
Radiocinematographic	O
and	O
clinical	O
correlation	O
]	O
[	O
Muscle	O
pathology	O
;	O
contribution	O
of	O
experimentation	O
]	O
Origin	O
of	O
milk	O
cholesterol	O
in	O
the	O
rat	O
:	O
dietary	O
versus	O
endogenous	O
sources	O
.	O
Comparative	O
effects	O
of	O
two	O
benzodiazepine	O
compounds	O
on	O
isolated	O
human	O
myometrium	O
.	O
Histochemistry	O
of	O
hydrolytic	O
and	O
oxidative	O
enzymes	O
in	O
the	O
human	O
and	O
experimentally	O
induced	O
adenocarcinoma	SYMP
of	O
the	O
endometrium	O
.	O
Cardiac	O
monitors	O
work	O
--	O
but	O
they	O
should	O
report	O
more	O
than	O
they	O
do	O
.	O
Delivery	O
room	O
pediatrics	O
.	O
The	O
responsibilities	O
of	O
the	O
obstetrician	O
.	O
A	O
pediatrician	O
's	O
checklist	O
for	O
adolescents	O
.	O
Community	O
clinic	O
treatment	O
for	O
back-ward	O
patients	O
.	O
Studies	O
in	O
infantile	SYMP
malnutrition	SYMP
.	O
V.	O
The	O
effect	O
of	O
dietary	O
protein	O
source	O
on	O
serum	O
proteins	O
.	O
YES	O
athyrism	SYMP
in	O
the	O
fetal	O
rat	O
.	O
Evidence	O
for	O
impairment	O
of	O
elastin	O
formation	O
.	O
Familial	SYMP
vitamin	SYMP
D	SYMP
resistant	SYMP
rickets	SYMP
in	O
untreated	O
adult	O
.	O
Bony	O
proliferation	O
of	O
neural	O
arches	O
with	O
cord	O
compression	O
.	O
Amyloidosis	SYMP
of	O
the	O
cornea	O
.	O
Report	O
of	O
a	O
case	O
without	O
conjunctival	O
involvement	O
.	O
Effect	O
of	O
tranquilizing	SYMP
drugs	SYMP
on	O
postnatal	O
behavior	O
.	O
Fathers	O
in	O
the	O
delivery	O
room	O
--	O
an	O
opposition	O
standpoint	O
.	O
Fathers	O
in	O
the	O
delivery	O
--	O
''	O
helpful	O
and	O
supportive	O
''	O
.	O
``	O
Return	O
the	O
joy	O
of	O
home	O
delivery	O
''	O
with	O
fathers	O
in	O
the	O
delivery	O
room	O
.	O
Fathers	O
in	O
the	O
delivery	O
room	O
--	O
long	O
experience	O
molds	O
one	O
viewpoint	O
.	O
Doctors	O
--	O
we	O
need	O
you	O
.	O
Pharmacological	O
blockade	O
of	O
ovulation	O
in	O
the	O
ewe	O
.	O
Some	O
factors	O
affecting	O
the	O
response	O
of	O
the	O
immature	O
mouse	O
to	O
pregnant	O
mare	O
serum	O
gonadotrophin	O
and	O
human	O
chorionic	O
gonadotrophin	O
.	O
The	O
metabolism	O
of	O
cortisol	O
by	O
human	O
extra-hepatic	O
tissues	O
.	O
Aromatization	O
of	O
7-alpha-hydroxydehydroepiandrosterone	O
and	O
of	O
its	O
3-sulphate	O
by	O
ovarian	O
and	O
placental	O
tissue	O
cultures	O
.	O
Metabolic	O
and	O
endocrine	O
effects	O
of	O
lysergic	O
acid	O
diethylamide	O
(	O
LSD-25	O
)	O
on	O
male	O
rats	O
.	O
Mutation	O
frequencies	O
detected	O
following	O
irradiation	SYMP
of	O
virgin	O
and	O
inseminated	O
Drosophila	O
melanogaster	O
females	O
.	O
Relationship	O
of	O
fractons	O
of	O
soybeans	O
and	O
a	O
crystalline	O
soybean	O
trypsin	O
inhibitor	O
to	O
the	O
effects	O
of	O
feeding	O
unheated	O
soybean	O
meal	O
to	O
chicks	O
.	O
Metabolism	O
of	O
polyunsaturated	O
fatty	O
acids	O
and	O
serum	O
cholesterol	O
levels	O
in	O
the	O
rat	O
.	O
Comparison	O
of	O
neutral	O
fat	O
and	O
free	O
fatty	O
acids	O
in	O
high	O
lipid-low	O
carbohydrate	O
diets	O
for	O
the	O
growing	O
chicken	O
.	O
An	O
approach	O
to	O
quantitative	O
analysis	O
of	O
intrauterine	O
pressure	O
data	O
.	O
Intracranial	SYMP
teratomas	SYMP
in	O
fetal	O
life	O
and	O
infancy	O
.	O
Twinning	O
in	O
relation	O
to	O
birth	O
weight	O
,	O
mortality	O
,	O
and	O
congenital	SYMP
anomalies	SYMP
.	O
Breast	O
engorgement	O
and	O
postpartum	SYMP
fever	SYMP
.	O
Evolution	O
of	O
a	O
placenta	O
circumvallata	O
.	O
Sequential	O
estrogen-progestogen	SYMP
therapy	SYMP
in	O
gynecology	O
.	O
Ovarian	SYMP
carcinoma	SYMP
.	O
The	O
problems	O
of	O
staging	O
and	O
grading	O
.	O
Oxytocin	O
induction	O
in	O
pregnant	O
rabbits	O
,	O
with	O
special	O
reference	O
to	O
the	O
stillbirth	O
rate	O
.	O
Significance	O
of	O
a	O
single	O
umbilical	O
artery	O
.	O
Report	O
from	O
the	O
collaborative	O
study	O
of	O
cerebral	O
palsy	O
.	O
Perforated	SYMP
peptic	SYMP
ulcer	SYMP
in	O
pregnancy	O
.	O
Poverty	O
as	O
an	O
isolated	O
factor	O
in	O
relation	O
to	O
perinatal	SYMP
asphyxia	SYMP
.	O
Perforation	SYMP
of	SYMP
the	SYMP
postpartum	SYMP
uterus	SYMP
with	O
an	O
intrauterine	O
contraceptive	O
device	O
.	O
Congenital	SYMP
heart	SYMP
disease	SYMP
,	O
deaf-mutism	SYMP
and	O
associated	SYMP
somatic	SYMP
malformations	SYMP
occurring	O
in	O
several	O
members	O
of	O
one	O
family	O
.	O
Toward	O
a	O
community	O
alcoholism	O
program	O
.	O
Cases	O
8	O
and	O
9	O
.	O
Anesthesia	SYMP
accidents	O
.	O
Gynaecological	O
pain	O
.	O
Profileplasty	SYMP
.	O
Hypertrophic	O
obstructive	O
cardiomyopathy	SYMP
.	O
Oral	SYMP
contraceptives	SYMP
,	O
thrombosis	SYMP
,	O
and	O
cyclical	O
factors	O
affecting	O
veins	O
.	O
[	O
On	O
the	O
influence	O
of	O
cytostatic	O
agents	O
and	O
immune	O
bodies	O
on	O
choriocarcinoma	O
cells	O
in	O
tissue	O
culture	O
]	O
Fat	O
absorption	O
:	O
a	O
transport	O
problem	O
.	O
Corpora	SYMP
lutea	SYMP
in	O
proven	O
mules	O
.	O
Reconstructive	O
tubal	SYMP
surgery	SYMP
.	O
[	O
Studies	O
on	O
the	O
natural	O
posterior	O
pituitary	O
hormones	O
.	O
II	O
]	O
[	O
On	O
the	O
official	O
inspection	O
of	O
coal-tar	O
dyes	O
in	O
1969	O
.	O
3	O
.	O
Analysis	O
of	O
Cr	O
,	O
Zn	O
,	O
Fe	O
and	O
Pb	O
contaminants	O
in	O
food	O
coal-tar	O
dyes	O
and	O
their	O
aluminium	O
lakes	O
by	O
atomic	O
absorption	O
spectrophotometry	O
]	O
[	O
Radiosterilization	O
of	O
medical	O
products	O
.	O
I	O
.	O
Effects	O
of	O
radiation	O
on	O
physical	O
and	O
chemical	O
properties	O
of	O
injection	O
needles	O
]	O
[	O
Screening	O
tests	O
of	O
microorganisms	O
for	O
the	O
microbial	O
transformation	O
of	O
griseophenone	O
A	O
,	O
N-methylcoclaurine	O
and	O
sparteine	O
]	O
[	O
Gas	O
chromatographic	O
studies	O
on	O
organic	O
mercurials	O
]	O
[	O
Application	O
of	O
infra-red	O
absorption	O
spectroscopy	O
to	O
examination	O
of	O
drugs	O
and	O
their	O
preparation	O
.	O
XIX	O
.	O
Determination	O
of	O
silicone	O
oil	O
in	O
disposable	O
plastic	O
syringes	O
]	O
[	O
Observation	O
of	O
air	O
pollution	O
with	O
the	O
aid	O
of	O
continuous	O
analysers	O
.	O
3	O
.	O
Correlation	O
between	O
the	O
concentration	O
of	O
various	O
kinds	O
of	O
pollutants	O
in	O
atmosphere	O
and	O
wind	O
direction	O
and	O
velocity	O
at	O
Kasumigaseki	O
,	O
central	O
district	O
of	O
Tokyo	O
]	O
[	O
Ultramicro-analysis	O
of	O
cyclohexylamine	O
and	O
low	O
fatty	O
amines	O
by	O
gas	O
chromatography	O
]	O
[	O
Some	O
knowledges	O
on	O
the	O
potency	O
of	O
heparin	O
fractions	O
obtained	O
by	O
gel	O
filtration	O
]	O
[	O
On	O
the	O
peripheral	O
effects	O
of	O
endotoxin	O
and	O
leucocyte	O
pyrogen	O
in	O
rabbit	O
]	O
[	O
A	O
tentative	O
draft	O
of	O
qualitative	O
test	O
of	O
fluoride	O
for	O
adoption	O
to	O
the	O
general	O
tests	O
of	O
eighth	O
revised	O
edition	O
of	O
the	O
Pharmacopoeia	O
of	O
Japan	O
]	O
[	O
Identification	O
of	O
tranquillizers	SYMP
by	O
thin-layer	O
chromatography	O
]	O
[	O
Analysis	O
of	O
steroids	O
.	O
II	O
.	O
A	O
note	O
on	O
the	O
assay	O
of	O
corticoid	O
preparations	O
by	O
tetrazolium	O
salt	O
]	O
[	O
Analysis	O
of	O
steroids	O
.	O
3	O
.	O
Colorimetric	O
assay	O
of	O
thiomesterone	O
]	O
[	O
Studies	O
on	O
the	O
radioimmunoassay	O
of	O
insulin	SYMP
.	O
I	O
.	O
The	O
production	O
and	O
detection	O
of	O
anti-insulin	O
serum	O
and	O
anti-guinea-pig	O
globulin	O
rabbit	O
serum	O
]	O
[	O
Synthesis	O
of	O
lysergic	O
acid	O
diethylamide	O
(	O
LSD	O
)	O
]	O
[	O
Studies	O
on	O
the	O
anti-microbial	O
activity	O
of	O
nonionic	O
and	O
anionic	O
surfactants	O
]	O
[	O
On	O
the	O
National	O
Institute	O
of	O
Hygienic	O
Sciences	O
Standard	O
``	O
lysozyme	O
standard	O
''	O
]	O
[	O
On	O
the	O
examination	O
of	O
ginseng	O
and	O
powdered	O
ginseng	O
in	O
1969	O
]	O
[	O
On	O
the	O
standardization	O
of	O
plastic	SYMP
suture	SYMP
]	O
Undergraduate	O
research	O
assistants	O
in	O
the	O
Faculty	O
of	O
Medicine	O
.	O
University	O
College	O
of	O
Rhodesia	O
.	O
[	O
Congenital	SYMP
aortic	SYMP
stenosis	SYMP
]	O
[	O
Sodium	O
in	O
heart	SYMP
failure	SYMP
]	O
[	O
Potassium	O
in	O
heart	SYMP
failure	SYMP
]	O
[	O
Hydrogen	O
ion	O
equilibrium	O
in	O
heart	SYMP
failure	SYMP
]	O
[	O
Various	O
aspects	O
of	O
water-salt	O
metabolism	O
in	O
heart	SYMP
congestive	SYMP
failure	SYMP
]	O
[	O
Clinical	O
physiopathology	O
of	O
the	O
patency	O
of	O
the	O
interatrial	O
septum	O
]	O
[	O
Various	O
aspects	O
of	O
diuresis	SYMP
in	O
heart	SYMP
congestive	SYMP
failure	SYMP
]	O
[	O
Changes	O
in	O
the	O
mechanism	O
of	O
renal	O
acidification	O
in	O
congestive	SYMP
heart	SYMP
failure	SYMP
:	O
effects	O
of	O
diuretic	SYMP
treatment	SYMP
on	O
the	O
acid-base	O
equilibrium	O
]	O
[	O
Defects	O
of	O
the	O
interventricular	O
septum	O
not	O
associated	O
with	O
other	O
malformations	O
]	O
